timestamp;wind_power;price;temp
2023-04-09 03:00:00+00:00;771.39999;3.555;5.8
2023-04-09 04:00:00+00:00;776.1;3.025;6
2023-04-09 05:00:00+00:00;920.39999;2.205;7.7
2023-04-09 06:00:00+00:00;684.6;0.399;10
2023-04-09 07:00:00+00:00;477.0;0.31;11.6
2023-04-09 08:00:00+00:00;317.3;0.241;13.6
2023-04-09 09:00:00+00:00;205.09999;0.156;15.2
2023-04-09 10:00:00+00:00;159.8;0.152;16.6
2023-04-09 11:00:00+00:00;217.9;0.173;17.4
2023-04-09 12:00:00+00:00;298.39999;0.372;18
2023-04-09 13:00:00+00:00;333.1;0.991;18.2
2023-04-09 14:00:00+00:00;392.5;1.015;18.3
2023-04-09 15:00:00+00:00;539.89999;0.169;18
2023-04-09 16:00:00+00:00;863.0;0.135;17.9
2023-04-09 17:00:00+00:00;1218.8;0.001;17.2
2023-04-09 18:00:00+00:00;1408.9;0.001;7.7
2023-04-09 19:00:00+00:00;1390.8;0.631;6.3
2023-04-09 20:00:00+00:00;1475.9;1.521;6.1
2023-04-09 21:00:00+00:00;1610.3;3.452;4.7
2023-04-09 22:00:00+00:00;1762.9;4.785;4
2023-04-09 23:00:00+00:00;1812.8;4.496;7.1
2023-04-10 00:00:00+00:00;1674.7;3.796;9.3
2023-04-10 01:00:00+00:00;1503.8;2.918;11.6
2023-04-10 02:00:00+00:00;1297.8;2.829;13.6
2023-04-10 03:00:00+00:00;1162.5;2.812;15.4
2023-04-10 04:00:00+00:00;1030.09999;1.506;16.8
2023-04-10 05:00:00+00:00;1113.09999;2.158;17.9
2023-04-10 06:00:00+00:00;587.2;2.697;18.7
2023-04-10 07:00:00+00:00;201.5;2.915;19.4
2023-04-10 08:00:00+00:00;121.5;2.914;19.7
2023-04-10 09:00:00+00:00;78.0;2.85;19.9
2023-04-10 10:00:00+00:00;98.7;1.854;19.9
2023-04-10 11:00:00+00:00;106.7;1.298;19.5
2023-04-10 12:00:00+00:00;171.9;0.353;18.9
2023-04-10 13:00:00+00:00;228.8;0.039;17.5
2023-04-10 14:00:00+00:00;232.59999;0.001;14.3
2023-04-10 15:00:00+00:00;276.1;0.001;12.5
2023-04-10 16:00:00+00:00;386.1;0.026;11
2023-04-10 17:00:00+00:00;497.6;0.3;10.1
2023-04-10 18:00:00+00:00;481.0;1.565;9.3
2023-04-10 19:00:00+00:00;383.3;2.686;7.7
2023-04-10 20:00:00+00:00;451.89999;4.285;5.3
2023-04-10 21:00:00+00:00;564.5;8.49;3.7
2023-04-10 22:00:00+00:00;572.7;9.65;3.8
2023-04-10 23:00:00+00:00;522.1;8.432;6.5
2023-04-11 00:00:00+00:00;448.39999;8.248;10
2023-04-11 01:00:00+00:00;549.2;6.458;12.5
2023-04-11 02:00:00+00:00;607.39999;5.287;14.7
2023-04-11 03:00:00+00:00;626.89999;4.417;16.3
2023-04-11 04:00:00+00:00;583.2;3.758;17.4
2023-04-11 05:00:00+00:00;626.0;3.723;18.3
2023-04-11 06:00:00+00:00;698.5;3.807;18.9
2023-04-11 07:00:00+00:00;409.3;4.957;19.7
2023-04-11 08:00:00+00:00;203.9;5.695;20.1
2023-04-11 09:00:00+00:00;126.2;5.807;20.5
2023-04-11 10:00:00+00:00;129.69999;4.984;20.5
2023-04-11 11:00:00+00:00;156.0;4.837;20.2
2023-04-11 12:00:00+00:00;203.8;4.46;19.7
2023-04-11 13:00:00+00:00;283.39999;3.907;18.6
2023-04-11 14:00:00+00:00;371.6;2.581;17
2023-04-11 15:00:00+00:00;559.0;2.529;14.3
2023-04-11 16:00:00+00:00;887.0;2.535;12.1
2023-04-11 17:00:00+00:00;1171.4;2.601;11.7
2023-04-11 18:00:00+00:00;1279.0;2.639;8.9
2023-04-11 19:00:00+00:00;1217.09999;2.638;6.9
2023-04-11 20:00:00+00:00;1157.3;2.256;5.6
2023-04-11 21:00:00+00:00;1172.0;2.297;4.6
2023-04-11 22:00:00+00:00;1139.4;2.429;4.6
2023-04-11 23:00:00+00:00;1155.7;2.417;6.7
2023-04-12 00:00:00+00:00;1081.4;2.255;10.6
2023-04-12 01:00:00+00:00;931.0;1.96;13.5
2023-04-12 02:00:00+00:00;870.79999;1.543;15.9
2023-04-12 03:00:00+00:00;813.2;0.565;17.2
2023-04-12 04:00:00+00:00;749.7;0.506;18.3
2023-04-12 05:00:00+00:00;908.7;0.617;19.2
2023-04-12 06:00:00+00:00;773.79999;1.904;19.9
2023-04-12 07:00:00+00:00;420.5;2.407;20.9
2023-04-12 08:00:00+00:00;212.4;2.521;21.3
2023-04-12 09:00:00+00:00;232.4;2.533;21.6
2023-04-12 10:00:00+00:00;280.6;2.396;21.5
2023-04-12 11:00:00+00:00;363.39999;2.436;21
2023-04-12 12:00:00+00:00;462.1;2;21
2023-04-12 13:00:00+00:00;611.6;1.252;20.4
2023-04-12 14:00:00+00:00;862.39999;1.01;18
2023-04-12 15:00:00+00:00;1433.4;0.9;14.6
2023-04-12 16:00:00+00:00;2141.59999;0.856;12.3
2023-04-12 17:00:00+00:00;2730.4;0.835;10.3
2023-04-12 18:00:00+00:00;3216.5;0.8;8.8
2023-04-12 19:00:00+00:00;3605.3;0.823;7.9
2023-04-12 20:00:00+00:00;3856.8;0.753;7.3
2023-04-12 21:00:00+00:00;3962.3;0.868;6.6
2023-04-12 22:00:00+00:00;3459.19999;1.377;6.9
2023-04-12 23:00:00+00:00;3509.0;1.562;10.3
2023-04-13 00:00:00+00:00;3774.0;1.212;12.2
2023-04-13 01:00:00+00:00;3805.5;0.929;13.1
2023-04-13 02:00:00+00:00;4073.8;0.577;16.4
2023-04-13 03:00:00+00:00;4139.69999;0.185;18.6
2023-04-13 04:00:00+00:00;4038.59999;0.016;20
2023-04-13 05:00:00+00:00;3744.5;0.178;21.2
2023-04-13 06:00:00+00:00;3467.09999;0.519;21.7
2023-04-13 07:00:00+00:00;3267.0;1.034;22
2023-04-13 08:00:00+00:00;2974.8;1.391;22.3
2023-04-13 09:00:00+00:00;2827.4;1.643;22.5
2023-04-13 10:00:00+00:00;2941.09999;1.05;22.4
2023-04-13 11:00:00+00:00;2915.9;0.591;22.1
2023-04-13 12:00:00+00:00;3021.19999;0.499;21.3
2023-04-13 13:00:00+00:00;3137.4;0.42;20.1
2023-04-13 14:00:00+00:00;3215.0;0.465;18.1
2023-04-13 15:00:00+00:00;3340.8;0.463;14.3
2023-04-13 16:00:00+00:00;3563.4;0.48;11.8
2023-04-13 17:00:00+00:00;3833.19999;0.51;10.4
2023-04-13 18:00:00+00:00;4052.09999;0.528;8.9
2023-04-13 19:00:00+00:00;4055.5;0.669;7.4
2023-04-13 20:00:00+00:00;4058.59999;1.451;6.2
2023-04-13 21:00:00+00:00;4152.8;9.226;5.8
2023-04-13 22:00:00+00:00;4178.6;9.413;5.8
2023-04-13 23:00:00+00:00;4140.39999;8.56;9.3
2023-04-14 00:00:00+00:00;4053.4;2.274;12.7
2023-04-14 01:00:00+00:00;3914.8;2.099;14.7
2023-04-14 02:00:00+00:00;3741.59999;1.494;16.6
2023-04-14 03:00:00+00:00;3637.19999;1.162;17.8
2023-04-14 04:00:00+00:00;3579.3;0.895;19
2023-04-14 05:00:00+00:00;2968.8;1.192;19.8
2023-04-14 06:00:00+00:00;2324.09999;1.426;20.6
2023-04-14 07:00:00+00:00;1822.4;1.739;21.2
2023-04-14 08:00:00+00:00;1478.7;8.03;21.8
2023-04-14 09:00:00+00:00;1406.5;1.903;22.1
2023-04-14 10:00:00+00:00;1537.59999;1.806;22.1
2023-04-14 11:00:00+00:00;1668.59999;1.371;21.8
2023-04-14 12:00:00+00:00;1748.4;0.933;21.1
2023-04-14 13:00:00+00:00;1775.7;0.724;20.1
2023-04-14 14:00:00+00:00;1891.0;0.573;18.7
2023-04-14 15:00:00+00:00;2127.4;0.509;17.4
2023-04-14 16:00:00+00:00;2523.8;0.499;16.6
2023-04-14 17:00:00+00:00;3039.69999;0.517;15.6
2023-04-14 18:00:00+00:00;3468.69999;0.577;14.6
2023-04-14 19:00:00+00:00;3175.4;0.867;13.6
2023-04-14 20:00:00+00:00;3135.0;1.651;14.9
2023-04-14 21:00:00+00:00;3289.9;2.37;14.8
2023-04-14 22:00:00+00:00;3267.9;7.701;14.1
2023-04-14 23:00:00+00:00;2994.19999;2.452;13.7
2023-04-15 00:00:00+00:00;3195.8;2.359;14.4
2023-04-15 01:00:00+00:00;2911.8;2.186;15.9
2023-04-15 02:00:00+00:00;2603.0;1.612;17
2023-04-15 03:00:00+00:00;2355.59999;1.304;17.1
2023-04-15 04:00:00+00:00;2398.59999;1.045;16
2023-04-15 05:00:00+00:00;1495.8;0.9;15.9
2023-04-15 06:00:00+00:00;873.0;0.832;15
2023-04-15 07:00:00+00:00;533.79999;0.863;13.4
2023-04-15 08:00:00+00:00;374.3;0.771;13.2
2023-04-15 09:00:00+00:00;347.8;0.611;12.8
2023-04-15 10:00:00+00:00;342.69999;0.453;12.2
2023-04-15 11:00:00+00:00;469.8;0.393;11.9
2023-04-15 12:00:00+00:00;547.6;0.321;11.7
2023-04-15 13:00:00+00:00;507.39999;0.01;11.6
2023-04-15 14:00:00+00:00;435.8;0.001;11.6
2023-04-15 15:00:00+00:00;506.3;0.001;11.8
2023-04-15 16:00:00+00:00;775.5;0.243;11.8
2023-04-15 17:00:00+00:00;1229.4;0.345;11.7
2023-04-15 18:00:00+00:00;1625.8;0.329;11.6
2023-04-15 19:00:00+00:00;1752.8;0.296;11.3
2023-04-15 20:00:00+00:00;1650.2;0.163;11.1
2023-04-15 21:00:00+00:00;1455.5;0.048;11.5
2023-04-15 22:00:00+00:00;1289.7;0.005;11.5
2023-04-15 23:00:00+00:00;1017.3;0.008;11.7
2023-04-16 00:00:00+00:00;991.7;0.007;11.4
2023-04-16 01:00:00+00:00;959.0;0.011;11.2
2023-04-16 02:00:00+00:00;873.29999;0.049;10.8
2023-04-16 03:00:00+00:00;780.0;0.146;10
2023-04-16 04:00:00+00:00;752.2;0.163;8.8
2023-04-16 05:00:00+00:00;806.5;0.025;9.4
2023-04-16 06:00:00+00:00;263.69999;0.01;9.3
2023-04-16 07:00:00+00:00;71.29999;0;8.8
2023-04-16 08:00:00+00:00;39.0;0;5.4
2023-04-16 09:00:00+00:00;37.1;0.007;5
2023-04-16 10:00:00+00:00;58.2;0.021;5
2023-04-16 11:00:00+00:00;87.4;0.172;5.2
2023-04-16 12:00:00+00:00;135.0;0.228;5.3
2023-04-16 13:00:00+00:00;190.5;0.28;5
2023-04-16 14:00:00+00:00;235.4;0.321;5.3
2023-04-16 15:00:00+00:00;289.6;0.414;6
2023-04-16 16:00:00+00:00;386.39999;0.463;7.3
2023-04-16 17:00:00+00:00;478.39999;0.582;8.5
2023-04-16 18:00:00+00:00;456.6;0.936;9.2
2023-04-16 19:00:00+00:00;390.19999;1.793;9.6
2023-04-16 20:00:00+00:00;347.8;1.87;10.3
2023-04-16 21:00:00+00:00;320.89999;1.767;10.5
2023-04-16 22:00:00+00:00;266.8;1.366;11.1
2023-04-16 23:00:00+00:00;273.69999;0.909;10.7
2023-04-17 00:00:00+00:00;252.5;0.588;10
2023-04-17 01:00:00+00:00;249.8;0.536;8.7
2023-04-17 02:00:00+00:00;238.9;0.45;6.6
2023-04-17 03:00:00+00:00;256.69999;0.41;5.5
2023-04-17 04:00:00+00:00;287.8;0.416;3.9
2023-04-17 05:00:00+00:00;295.1;0.394;2.5
2023-04-17 06:00:00+00:00;134.59999;0.452;0.5
2023-04-17 07:00:00+00:00;65.2;8.319;-0.4
2023-04-17 08:00:00+00:00;68.09999;10.28;-0.9
2023-04-17 09:00:00+00:00;121.3;10.193;-0.5
2023-04-17 10:00:00+00:00;180.19999;8.805;2.1
2023-04-17 11:00:00+00:00;253.9;3.991;5.7
2023-04-17 12:00:00+00:00;348.1;1.59;8.4
2023-04-17 13:00:00+00:00;462.5;0.999;10.2
2023-04-17 14:00:00+00:00;637.6;0.728;11.4
2023-04-17 15:00:00+00:00;797.29999;0.476;12.8
2023-04-17 16:00:00+00:00;958.6;0.464;13.7
2023-04-17 17:00:00+00:00;1081.8;0.601;15.2
2023-04-17 18:00:00+00:00;1238.0;0.806;16
2023-04-17 19:00:00+00:00;1295.7;1;17
2023-04-17 20:00:00+00:00;1290.09999;0.844;17.5
2023-04-17 21:00:00+00:00;1452.4;0.471;18
2023-04-17 22:00:00+00:00;1700.2;0.333;18.4
2023-04-17 23:00:00+00:00;1961.09999;0.184;18.3
2023-04-18 00:00:00+00:00;1825.5;0.044;17.4
2023-04-18 01:00:00+00:00;1775.8;0.123;15
2023-04-18 02:00:00+00:00;1847.8;0.121;11.5
2023-04-18 03:00:00+00:00;1846.09999;0.026;8.8
2023-04-18 04:00:00+00:00;1885.5;0.012;6.9
2023-04-18 05:00:00+00:00;1501.3;0.092;6
2023-04-18 06:00:00+00:00;939.0;0.129;4.5
2023-04-18 07:00:00+00:00;662.1;0.236;3.8
2023-04-18 08:00:00+00:00;673.5;0.437;3
2023-04-18 09:00:00+00:00;810.2;0.493;3.1
2023-04-18 10:00:00+00:00;801.5;0.495;7
2023-04-18 11:00:00+00:00;1110.5;0.433;9.7
2023-04-18 12:00:00+00:00;1298.9;0.038;11.8
2023-04-18 13:00:00+00:00;1390.59999;0;17.9
2023-04-18 14:00:00+00:00;1318.3;0.132;18.7
2023-04-18 15:00:00+00:00;1225.9;0.419;19.4
2023-04-18 16:00:00+00:00;1293.2;0.469;20
2023-04-18 17:00:00+00:00;1428.09999;0.468;20.4
2023-04-18 18:00:00+00:00;1492.2;0.422;20.4
2023-04-18 19:00:00+00:00;1349.2;0.367;20.3
2023-04-18 20:00:00+00:00;1112.4;0.236;20
2023-04-18 21:00:00+00:00;959.6;0.075;18.9
2023-04-18 22:00:00+00:00;952.0;0.044;17.3
2023-04-18 23:00:00+00:00;945.2;0.005;13.4
2023-04-19 00:00:00+00:00;874.5;0;10.3
2023-04-19 01:00:00+00:00;821.2;0.001;7.1
2023-04-19 02:00:00+00:00;810.2;0.002;4.9
2023-04-19 03:00:00+00:00;776.39999;0.124;3.8
2023-04-19 04:00:00+00:00;805.29999;0.257;2.8
2023-04-19 05:00:00+00:00;894.89999;0.338;3.1
2023-04-19 06:00:00+00:00;694.79999;0.214;6.4
2023-04-19 07:00:00+00:00;683.7;0;10.4
2023-04-19 08:00:00+00:00;749.79999;0.222;20.1
2023-04-19 09:00:00+00:00;802.29999;0.492;20.9
2023-04-19 10:00:00+00:00;795.0;0.493;21.4
2023-04-19 11:00:00+00:00;862.5;0.47;21.5
2023-04-19 12:00:00+00:00;1011.8;0.467;21.6
2023-04-19 13:00:00+00:00;1081.59999;0.429;21.4
2023-04-19 14:00:00+00:00;1089.8;0.328;20.4
2023-04-19 15:00:00+00:00;1133.9;0.394;17.7
2023-04-19 16:00:00+00:00;1198.3;0.397;15.3
2023-04-19 17:00:00+00:00;1280.5;0.41;12.4
2023-04-19 18:00:00+00:00;1283.4;0.401;11
2023-04-19 19:00:00+00:00;1260.9;0.439;8.8
2023-04-19 20:00:00+00:00;1305.09999;0.623;8.1
2023-04-19 21:00:00+00:00;1454.3;1.335;7.1
2023-04-19 22:00:00+00:00;1582.9;7.692;6.9
2023-04-19 23:00:00+00:00;1693.5;8.818;7.8
2023-04-20 00:00:00+00:00;1713.5;8.054;9.7
2023-04-20 01:00:00+00:00;1640.09999;5.731;14.1
2023-04-20 02:00:00+00:00;1535.2;5.995;15.8
2023-04-20 03:00:00+00:00;1499.7;2.007;16.8
2023-04-20 04:00:00+00:00;1617.7;1.724;19.1
2023-04-20 05:00:00+00:00;1428.3;1.608;20.7
2023-04-20 06:00:00+00:00;992.5;1.45;21.3
2023-04-20 07:00:00+00:00;684.5;1.531;21.2
2023-04-20 08:00:00+00:00;578.89999;1.403;21.9
2023-04-20 09:00:00+00:00;505.89999;1.391;22
2023-04-20 10:00:00+00:00;605.6;1.3;21.4
2023-04-20 11:00:00+00:00;652.0;0.897;22.3
2023-04-20 12:00:00+00:00;653.1;0.652;22.4
2023-04-20 13:00:00+00:00;712.5;0.464;22
2023-04-20 14:00:00+00:00;760.29999;0.314;19.7
2023-04-20 15:00:00+00:00;866.79999;0.284;17.4
2023-04-20 16:00:00+00:00;1111.59999;0.23;15.5
2023-04-20 17:00:00+00:00;1341.3;0.17;14.1
2023-04-20 18:00:00+00:00;1479.4;0.17;11.9
2023-04-20 19:00:00+00:00;1575.8;0.24;10.6
2023-04-20 20:00:00+00:00;1671.3;0.391;10.4
2023-04-20 21:00:00+00:00;1904.5;0.847;9.4
2023-04-20 22:00:00+00:00;1914.9;1.838;9.3
2023-04-20 23:00:00+00:00;1615.9;2.055;11.4
2023-04-21 00:00:00+00:00;1557.5;2.081;11.8
2023-04-21 01:00:00+00:00;1396.8;2.041;13.8
2023-04-21 02:00:00+00:00;1259.4;1.997;15
2023-04-21 03:00:00+00:00;1042.9;1.836;14.5
2023-04-21 04:00:00+00:00;902.2;1.737;15.1
2023-04-21 05:00:00+00:00;536.89999;0.572;17.7
2023-04-21 06:00:00+00:00;408.39999;0.433;19.2
2023-04-21 07:00:00+00:00;367.89999;1.228;19.7
2023-04-21 08:00:00+00:00;304.0;1.25;20.6
2023-04-21 09:00:00+00:00;282.6;1.302;21.1
2023-04-21 10:00:00+00:00;336.89999;1.038;21
2023-04-21 11:00:00+00:00;412.8;0.679;21.6
2023-04-21 12:00:00+00:00;533.6;0.495;21.3
2023-04-21 13:00:00+00:00;591.1;0.412;21.2
2023-04-21 14:00:00+00:00;605.1;0.264;20
2023-04-21 15:00:00+00:00;651.39999;0.243;18.5
2023-04-21 16:00:00+00:00;775.0;0.088;16
2023-04-21 17:00:00+00:00;1046.7;0;12.5
2023-04-21 18:00:00+00:00;1461.8;0.001;8.6
2023-04-21 19:00:00+00:00;1796.59999;0.13;7.8
2023-04-21 20:00:00+00:00;2131.69999;0.225;6.6
2023-04-21 21:00:00+00:00;2425.4;0.36;6.5
2023-04-21 22:00:00+00:00;2658.9;0.322;7.1
2023-04-21 23:00:00+00:00;2417.8;0.144;11.1
2023-04-22 00:00:00+00:00;2150.8;0.001;13.4
2023-04-22 01:00:00+00:00;2102.5;0;22.7
2023-04-22 02:00:00+00:00;2064.8;3.018;13.8
2023-04-22 03:00:00+00:00;1884.2;1.404;13.1
2023-04-22 04:00:00+00:00;1557.5;0.956;12.2
2023-04-22 05:00:00+00:00;1216.59999;0.355;12
2023-04-22 06:00:00+00:00;954.7;0;12.2
2023-04-22 07:00:00+00:00;1089.4;0.011;15.4
2023-04-22 08:00:00+00:00;1070.09999;0.143;14.1
2023-04-22 09:00:00+00:00;1114.59999;0.185;13.6
2023-04-22 10:00:00+00:00;1027.3;0.134;13
2023-04-22 11:00:00+00:00;1069.9;0.001;11.4
2023-04-22 12:00:00+00:00;1095.5;0.136;7.9
2023-04-22 13:00:00+00:00;1164.0;0.215;7.6
2023-04-22 14:00:00+00:00;1197.8;4.015;7.5
2023-04-22 15:00:00+00:00;1155.59999;5.247;7.7
2023-04-22 16:00:00+00:00;1127.9;2.868;8.1
2023-04-22 17:00:00+00:00;1161.59999;1.47;7
2023-04-22 18:00:00+00:00;1334.3;0.397;6
2023-04-22 19:00:00+00:00;1419.3;0.211;5.2
2023-04-22 20:00:00+00:00;1473.0;0.097;5.4
2023-04-22 21:00:00+00:00;1539.09999;0;5.5
2023-04-22 22:00:00+00:00;1579.59999;0.007;5.7
2023-04-22 23:00:00+00:00;1401.3;0.138;6.1
2023-04-23 00:00:00+00:00;1318.7;0.178;7.2
2023-04-23 01:00:00+00:00;1202.9;0.243;8.8
2023-04-23 02:00:00+00:00;1051.5;0.321;8.9
2023-04-23 03:00:00+00:00;950.0;0.344;9.8
2023-04-23 04:00:00+00:00;762.5;0.397;9.3
2023-04-23 05:00:00+00:00;663.79999;0.345;10.8
2023-04-23 06:00:00+00:00;633.7;0.221;10.4
2023-04-23 07:00:00+00:00;625.0;0.162;9.2
2023-04-23 08:00:00+00:00;658.89999;0.188;8
2023-04-23 09:00:00+00:00;711.6;0.242;6.9
2023-04-23 10:00:00+00:00;727.89999;0.306;6.3
2023-04-23 11:00:00+00:00;743.1;0.409;5
2023-04-23 12:00:00+00:00;780.1;0.663;4.9
2023-04-23 13:00:00+00:00;853.5;1;5.9
2023-04-23 14:00:00+00:00;935.1;1.765;6.2
2023-04-23 15:00:00+00:00;1054.5;3.091;5.7
2023-04-23 16:00:00+00:00;1194.09999;1.311;6.2
2023-04-23 17:00:00+00:00;1348.2;0.774;7
2023-04-23 18:00:00+00:00;1369.7;0.148;7.8
2023-04-23 19:00:00+00:00;1438.2;0;8.8
2023-04-23 20:00:00+00:00;1580.7;0.04;11.2
2023-04-23 21:00:00+00:00;1756.7;0.158;12.1
2023-04-23 22:00:00+00:00;2089.8;0.169;12.7
2023-04-23 23:00:00+00:00;2073.5;0.185;12.9
2023-04-24 00:00:00+00:00;2268.4;0.14;12.9
2023-04-24 01:00:00+00:00;2340.09999;0.12;13.4
2023-04-24 02:00:00+00:00;2382.0;0.312;11.5
2023-04-24 03:00:00+00:00;2290.5;0.2;10.5
2023-04-24 04:00:00+00:00;2233.9;0.164;10.2
2023-04-24 05:00:00+00:00;2025.2;0.153;10.8
2023-04-24 06:00:00+00:00;1764.9;0.131;10.7
2023-04-24 07:00:00+00:00;1665.4;0.001;9.6
2023-04-24 08:00:00+00:00;1555.5;0.115;6.9
2023-04-24 09:00:00+00:00;1376.09999;0.228;5.6
2023-04-24 10:00:00+00:00;1247.3;0.412;5.2
2023-04-24 11:00:00+00:00;928.5;2.707;5.2
2023-04-24 12:00:00+00:00;772.89999;2.992;5.1
2023-04-24 13:00:00+00:00;657.89999;0.403;5.7
2023-04-24 14:00:00+00:00;505.69999;0.349;6.5
2023-04-24 15:00:00+00:00;390.5;0.23;7.2
2023-04-24 16:00:00+00:00;347.39999;0.21;8.1
2023-04-24 17:00:00+00:00;428.69999;0.187;9.1
2023-04-24 18:00:00+00:00;597.1;0.163;10
2023-04-24 19:00:00+00:00;786.5;0.168;10.9
2023-04-24 20:00:00+00:00;959.39999;0.154;11.6
2023-04-24 21:00:00+00:00;1061.09999;0.223;12
2023-04-24 22:00:00+00:00;1142.5;0.795;12
2023-04-24 23:00:00+00:00;1110.0;0.939;11.6
2023-04-25 00:00:00+00:00;1154.0;0.983;10.7
2023-04-25 01:00:00+00:00;1258.9;0.92;9.9
2023-04-25 02:00:00+00:00;1457.09999;0.798;9.1
2023-04-25 03:00:00+00:00;1640.8;0.302;8.7
2023-04-25 04:00:00+00:00;1683.8;0.857;8.2
2023-04-25 05:00:00+00:00;1397.5;0.806;7.4
2023-04-25 06:00:00+00:00;1429.4;0.904;6.4
2023-04-25 07:00:00+00:00;1655.5;0.84;5.4
2023-04-25 08:00:00+00:00;1885.4;1.168;5.7
2023-04-25 09:00:00+00:00;1978.4;5.108;5.9
2023-04-25 10:00:00+00:00;2010.8;7.188;6
2023-04-25 11:00:00+00:00;2362.4;11.796;5.5
2023-04-25 12:00:00+00:00;2635.9;10.864;6
2023-04-25 13:00:00+00:00;2754.4;9.006;7
2023-04-25 14:00:00+00:00;2836.5;8.237;7.9
2023-04-25 15:00:00+00:00;2784.69999;7.027;9.1
2023-04-25 16:00:00+00:00;3039.9;6.449;9.8
2023-04-25 17:00:00+00:00;3159.69999;5.736;10.4
2023-04-25 18:00:00+00:00;3249.59999;1.963;11.5
2023-04-25 19:00:00+00:00;3099.3;1.31;12.2
2023-04-25 20:00:00+00:00;2755.5;1.192;12.8
2023-04-25 21:00:00+00:00;2338.5;0.955;13.7
2023-04-25 22:00:00+00:00;2063.19999;0.98;14.3
2023-04-25 23:00:00+00:00;2188.0;0.595;14.2
2023-04-26 00:00:00+00:00;2065.5;0.246;14.7
2023-04-26 01:00:00+00:00;1897.9;0.173;14.5
2023-04-26 02:00:00+00:00;1806.5;0.011;13.7
2023-04-26 03:00:00+00:00;1640.09999;0.034;7.6
2023-04-26 04:00:00+00:00;1557.8;0.117;8.1
2023-04-26 05:00:00+00:00;1335.09999;0.12;8.9
2023-04-26 06:00:00+00:00;880.6;0.098;9.4
2023-04-26 07:00:00+00:00;662.7;0.011;10.5
2023-04-26 08:00:00+00:00;684.39999;0.01;12.2
2023-04-26 09:00:00+00:00;939.6;0;14.9
2023-04-26 10:00:00+00:00;1289.09999;0;15
2023-04-26 11:00:00+00:00;1303.9;0.001;14.5
2023-04-26 12:00:00+00:00;1373.7;0;14.3
2023-04-26 13:00:00+00:00;1486.9;0;14.4
2023-04-26 14:00:00+00:00;1530.5;0.001;14.2
2023-04-26 15:00:00+00:00;1503.5;0.001;13.9
2023-04-26 16:00:00+00:00;1525.0;0;12.6
2023-04-26 17:00:00+00:00;1572.3;0.009;12
2023-04-26 18:00:00+00:00;1685.9;0.006;10.9
2023-04-26 19:00:00+00:00;1702.9;0.001;9.9
2023-04-26 20:00:00+00:00;1661.0;0.008;9
2023-04-26 21:00:00+00:00;1617.4;0.135;8.7
2023-04-26 22:00:00+00:00;1784.5;0.207;7.9
2023-04-26 23:00:00+00:00;1880.2;0.397;6.7
2023-04-27 00:00:00+00:00;2069.09999;0.745;6
2023-04-27 01:00:00+00:00;2083.5;1.268;6
2023-04-27 02:00:00+00:00;2045.8;0.86;6.5
2023-04-27 03:00:00+00:00;1833.7;0.787;7
2023-04-27 04:00:00+00:00;1511.59999;0.664;7.1
2023-04-27 05:00:00+00:00;1252.59999;0.51;6.8
2023-04-27 06:00:00+00:00;947.1;0.494;7.5
2023-04-27 07:00:00+00:00;762.29999;0.301;7.5
2023-04-27 08:00:00+00:00;733.5;0.498;7.9
2023-04-27 09:00:00+00:00;739.89999;0.497;7.4
2023-04-27 10:00:00+00:00;867.7;0.497;4
2023-04-27 11:00:00+00:00;834.39999;0.587;5.1
2023-04-27 12:00:00+00:00;915.79999;0.69;5
2023-04-27 13:00:00+00:00;967.0;0.787;7.5
2023-04-27 14:00:00+00:00;1000.2;0.942;8
2023-04-27 15:00:00+00:00;1035.5;0.867;8.3
2023-04-27 16:00:00+00:00;1060.4;0.499;7.2
2023-04-27 17:00:00+00:00;1024.7;0.202;6.2
2023-04-27 18:00:00+00:00;968.29999;0.167;5.1
2023-04-27 19:00:00+00:00;1023.3;0.153;4.4
2023-04-27 20:00:00+00:00;1113.5;0.156;4.1
2023-04-27 21:00:00+00:00;1197.9;0.213;3.3
2023-04-27 22:00:00+00:00;1239.7;0.374;3.2
2023-04-27 23:00:00+00:00;1095.2;0.876;2.8
2023-04-28 00:00:00+00:00;1102.7;1.04;2.8
2023-04-28 01:00:00+00:00;1210.59999;1.65;2.7
2023-04-28 02:00:00+00:00;1178.59999;1.735;3
2023-04-28 03:00:00+00:00;1103.9;1.754;3.4
2023-04-28 04:00:00+00:00;898.7;1.759;4.2
2023-04-28 05:00:00+00:00;676.39999;1.748;5.3
2023-04-28 06:00:00+00:00;541.29999;1.764;5.5
2023-04-28 07:00:00+00:00;487.89999;1.794;6
2023-04-28 08:00:00+00:00;449.0;1.921;6.6
2023-04-28 09:00:00+00:00;440.8;2.836;6.2
2023-04-28 10:00:00+00:00;327.89999;4.007;6
2023-04-28 11:00:00+00:00;300.1;5.497;7.2
2023-04-28 12:00:00+00:00;310.1;5.693;8.2
2023-04-28 13:00:00+00:00;332.8;5.624;8.2
2023-04-28 14:00:00+00:00;313.89999;5.54;7.9
2023-04-28 15:00:00+00:00;279.69999;5.353;8.3
2023-04-28 16:00:00+00:00;282.8;3.535;8.2
2023-04-28 17:00:00+00:00;338.5;3.21;8.1
2023-04-28 18:00:00+00:00;414.39999;2.514;6.9
2023-04-28 19:00:00+00:00;457.19999;2.145;5.4
2023-04-28 20:00:00+00:00;421.0;1.86;5.1
